id,title,text_content,category,word_count,year,authors,venue
paper_0720,GPT-4 Technical Report — Extended Study 71,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,9815,2024,"Vaswani, A. et al.",ICML
paper_0721,Adam: A Method for Stochastic Optimization — Extended Study 42,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,8171,2021,"Vaswani, A. et al.",ACL
paper_0722,Scaling Laws for Neural Language Models — Extended Study 63,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,6162,2021,"Ho, J. et al.",NeurIPS
paper_0723,GPT-4 Technical Report — Extended Study 39,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,8796,2024,"Ho, J. et al.",SIGMOD
paper_0724,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 49,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,12157,2021,"Kaplan, J. et al.",Science
paper_0725,Batch Normalization: Accelerating Deep Network Training — Extended Study 39,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,12954,2021,"Hu, E. et al.",EMNLP
paper_0726,Attention Is All You Need — Extended Study 47,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,8505,2021,"Ouyang, L. et al.",ICML
paper_0727,Constitutional AI: Harmlessness from AI Feedback — Extended Study 75,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,9746,2024,"Brown, T. et al.",SIGMOD
paper_0728,Scaling Laws for Neural Language Models — Extended Study 86,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,11068,2021,"Radford, A. et al.",NeurIPS
paper_0729,Gradient-Based Learning Applied to Document Recognition — Extended Study 41,Gradient-Based Learning Applied to Document Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,12999,2022,"Vig, J. et al.",CVPR
paper_0730,Scaling Laws for Neural Language Models — Extended Study 73,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,14720,2023,"Vaswani, A. et al.",KDD
paper_0731,Batch Normalization: Accelerating Deep Network Training — Extended Study 56,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,4371,2022,"Ouyang, L. et al.",CVPR
paper_0732,Constitutional AI: Harmlessness from AI Feedback — Extended Study 19,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,4216,2022,"Kingma, D. et al.",VLDB
paper_0733,GPT-4 Technical Report — Extended Study 19,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,3689,2023,"Devlin, J. et al.",Nature
paper_0734,Constitutional AI: Harmlessness from AI Feedback — Extended Study 29,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,10831,2021,"Radford, A. et al.",KDD
paper_0735,Adam: A Method for Stochastic Optimization — Extended Study 73,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,8714,2024,"He, K. et al.",Science
paper_0736,Deep Residual Learning for Image Recognition — Extended Study 71,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,3113,2024,"Kaplan, J. et al.",ICML
paper_0737,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 25,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,9791,2022,"Devlin, J. et al.",Nature
paper_0738,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 9,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,9362,2023,"Brown, T. et al.",EMNLP
paper_0739,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 88,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,4528,2022,"Ho, J. et al.",ICML
paper_0740,Attention Is All You Need — Extended Study 84,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,4039,2021,"Ho, J. et al.",Nature
paper_0741,Constitutional AI: Harmlessness from AI Feedback — Extended Study 87,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,14640,2022,"Vig, J. et al.",VLDB
paper_0742,Denoising Diffusion Probabilistic Models — Extended Study 9,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,5983,2023,"Krizhevsky, A. et al.",VLDB
paper_0743,Batch Normalization: Accelerating Deep Network Training — Extended Study 94,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,5222,2021,"Bai, Y. et al.",JMLR
paper_0744,Denoising Diffusion Probabilistic Models — Extended Study 16,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,7661,2023,"Vig, J. et al.",EMNLP
paper_0745,Constitutional AI: Harmlessness from AI Feedback — Extended Study 4,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,12546,2024,"Ho, J. et al.",VLDB
paper_0746,Constitutional AI: Harmlessness from AI Feedback — Extended Study 72,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,3793,2023,"Krizhevsky, A. et al.",NeurIPS
paper_0747,GPT-4 Technical Report — Extended Study 13,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,4066,2022,"Devlin, J. et al.",CVPR
paper_0748,Attention Is All You Need — Extended Study 68,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,5006,2024,"Kingma, D. et al.",JMLR
paper_0749,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 73,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,3218,2023,"Kingma, D. et al.",Science
paper_0750,Constitutional AI: Harmlessness from AI Feedback — Extended Study 7,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,11865,2021,"Vig, J. et al.",KDD
paper_0751,Deep Residual Learning for Image Recognition — Extended Study 6,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,12040,2022,"Kingma, D. et al.",EMNLP
paper_0752,Deep Residual Learning for Image Recognition — Extended Study 37,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,12273,2023,"Vaswani, A. et al.",EMNLP
paper_0753,Batch Normalization: Accelerating Deep Network Training — Extended Study 89,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,8446,2021,"Bai, Y. et al.",ACL
paper_0754,Deep Residual Learning for Image Recognition — Extended Study 45,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,9526,2024,"Vig, J. et al.",SIGMOD
paper_0755,Gradient-Based Learning Applied to Document Recognition — Extended Study 81,Gradient-Based Learning Applied to Document Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,13447,2023,"Ouyang, L. et al.",Nature
paper_0756,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 35,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,5320,2023,"Brown, T. et al.",ICLR
paper_0757,Gradient-Based Learning Applied to Document Recognition — Extended Study 81,Gradient-Based Learning Applied to Document Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,13779,2021,"Ioffe, S. et al.",VLDB
paper_0758,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 85,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,10259,2024,"Tan, M. et al.",AAAI
paper_0759,Gradient-Based Learning Applied to Document Recognition — Extended Study 99,Gradient-Based Learning Applied to Document Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,13274,2023,"Dao, T. et al.",EMNLP
paper_0760,Batch Normalization: Accelerating Deep Network Training — Extended Study 12,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,12839,2023,"Hu, E. et al.",NeurIPS
paper_0761,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 38,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,11116,2022,"Chen, M. et al.",Nature
paper_0762,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 62,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,7808,2024,"Chen, M. et al.",AAAI
paper_0763,GPT-4 Technical Report — Extended Study 89,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,9347,2022,"Vig, J. et al.",JMLR
paper_0764,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 12,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,4981,2024,"Kaplan, J. et al.",ACL
paper_0765,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 3,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,6107,2023,"Vig, J. et al.",SIGMOD
paper_0766,Deep Residual Learning for Image Recognition — Extended Study 53,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,11984,2024,"Radford, A. et al.",Nature
paper_0767,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 52,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,9055,2024,"Tan, M. et al.",KDD
paper_0768,Constitutional AI: Harmlessness from AI Feedback — Extended Study 89,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,7839,2021,"Tan, M. et al.",ICML
paper_0769,Constitutional AI: Harmlessness from AI Feedback — Extended Study 65,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,5164,2022,"Brown, T. et al.",Science
paper_0770,EfficientNet: Rethinking Model Scaling — Extended Study 20,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,7481,2022,"Hu, E. et al.",AAAI
paper_0771,EfficientNet: Rethinking Model Scaling — Extended Study 97,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,9394,2021,"Vaswani, A. et al.",SIGMOD
paper_0772,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 68,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,13146,2023,"Vig, J. et al.",EMNLP
paper_0773,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 25,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,4769,2023,"Devlin, J. et al.",AAAI
paper_0774,Attention Is All You Need — Extended Study 82,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,8897,2022,"LeCun, Y. et al.",CVPR
paper_0775,Denoising Diffusion Probabilistic Models — Extended Study 94,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,4950,2023,"Krizhevsky, A. et al.",EMNLP
paper_0776,EfficientNet: Rethinking Model Scaling — Extended Study 80,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,13218,2022,"Ioffe, S. et al.",Nature
paper_0777,Denoising Diffusion Probabilistic Models — Extended Study 21,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,5078,2021,"Vaswani, A. et al.",VLDB
paper_0778,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 20,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,12480,2023,"Kingma, D. et al.",Science
paper_0779,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 15,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,7541,2021,"Kingma, D. et al.",NeurIPS
paper_0780,Adam: A Method for Stochastic Optimization — Extended Study 30,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,7345,2022,"Dao, T. et al.",KDD
paper_0781,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 40,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,3739,2022,"Ho, J. et al.",ICML
paper_0782,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 69,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,5412,2022,"Brown, T. et al.",CVPR
paper_0783,Batch Normalization: Accelerating Deep Network Training — Extended Study 74,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,14164,2021,"Chen, M. et al.",ICML
paper_0784,Attention Is All You Need — Extended Study 89,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,12287,2024,"He, K. et al.",ICLR
paper_0785,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 46,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,10588,2024,"Hu, E. et al.",Nature
paper_0786,EfficientNet: Rethinking Model Scaling — Extended Study 66,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,10757,2024,"Ioffe, S. et al.",JMLR
paper_0787,Constitutional AI: Harmlessness from AI Feedback — Extended Study 18,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,9832,2022,"Ioffe, S. et al.",SIGMOD
paper_0788,Denoising Diffusion Probabilistic Models — Extended Study 97,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,11093,2022,"LeCun, Y. et al.",ICLR
paper_0789,ImageNet Classification with Deep Convolutional Neural Networks — Extended Study 25,ImageNet Classification with Deep Convolutional Neural Networks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,5101,2023,"Hu, E. et al.",AAAI
paper_0790,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 61,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,11624,2022,"Wei, J. et al.",NeurIPS
paper_0791,Attention Is All You Need — Extended Study 33,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,7124,2023,"Krizhevsky, A. et al.",CVPR
paper_0792,Adam: A Method for Stochastic Optimization — Extended Study 62,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,5602,2021,"Kingma, D. et al.",KDD
paper_0793,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 57,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,9220,2024,"Devlin, J. et al.",SIGMOD
paper_0794,Adam: A Method for Stochastic Optimization — Extended Study 71,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,11112,2023,"LeCun, Y. et al.",Science
paper_0795,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 94,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,13897,2022,"Devlin, J. et al.",Nature
paper_0796,EfficientNet: Rethinking Model Scaling — Extended Study 28,EfficientNet: Rethinking Model Scaling. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,4183,2022,"Kaplan, J. et al.",SIGMOD
paper_0797,Batch Normalization: Accelerating Deep Network Training — Extended Study 26,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,4683,2023,"He, K. et al.",EMNLP
paper_0798,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 86,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,13728,2021,"Radford, A. et al.",ICLR
paper_0799,Deep Residual Learning for Image Recognition — Extended Study 35,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,6602,2021,"Ho, J. et al.",NeurIPS
paper_0800,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 37,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,7688,2023,"He, K. et al.",VLDB
paper_0801,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 41,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,8775,2024,"Ioffe, S. et al.",ICLR
paper_0802,Denoising Diffusion Probabilistic Models — Extended Study 10,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,12751,2024,"Ho, J. et al.",JMLR
paper_0803,Gradient-Based Learning Applied to Document Recognition — Extended Study 48,Gradient-Based Learning Applied to Document Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,6715,2022,"Lewis, P. et al.",ICLR
paper_0804,GPT-4 Technical Report — Extended Study 81,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,10080,2024,"Vaswani, A. et al.",ICML
paper_0805,Scaling Laws for Neural Language Models — Extended Study 7,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Machine Learning,6375,2023,"Lewis, P. et al.",ICLR
paper_0806,Batch Normalization: Accelerating Deep Network Training — Extended Study 78,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,11131,2023,"Wei, J. et al.",Science
paper_0807,Constitutional AI: Harmlessness from AI Feedback — Extended Study 72,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,14746,2024,"Brown, T. et al.",Science
paper_0808,Constitutional AI: Harmlessness from AI Feedback — Extended Study 62,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,11384,2024,"Devlin, J. et al.",Science
paper_0809,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 48,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,12382,2022,"Radford, A. et al.",VLDB
paper_0810,Denoising Diffusion Probabilistic Models — Extended Study 60,Denoising Diffusion Probabilistic Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,10161,2022,"Chen, M. et al.",ACL
paper_0811,FlashAttention: Fast and Memory-Efficient Exact Attention — Extended Study 38,FlashAttention: Fast and Memory-Efficient Exact Attention. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,12557,2021,"Hu, E. et al.",CVPR
paper_0812,GPT-4 Technical Report — Extended Study 23,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,6050,2022,"Vig, J. et al.",AAAI
paper_0813,Adam: A Method for Stochastic Optimization — Extended Study 7,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,10192,2021,"Ioffe, S. et al.",KDD
paper_0814,Gradient-Based Learning Applied to Document Recognition — Extended Study 17,Gradient-Based Learning Applied to Document Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,8115,2022,"Kaplan, J. et al.",SIGMOD
paper_0815,Deep Residual Learning for Image Recognition — Extended Study 60,Deep Residual Learning for Image Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,10726,2024,"Kingma, D. et al.",NeurIPS
paper_0816,Attention Is All You Need — Extended Study 30,Attention Is All You Need. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,9597,2024,"Bai, Y. et al.",JMLR
paper_0817,LoRA: Low-Rank Adaptation of Large Language Models — Extended Study 3,LoRA: Low-Rank Adaptation of Large Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,3061,2024,"Kaplan, J. et al.",Science
paper_0818,GPT-4 Technical Report — Extended Study 72,GPT-4 Technical Report. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,5533,2021,"Tan, M. et al.",JMLR
paper_0819,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 76,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,6482,2024,"Wei, J. et al.",ACL
paper_0820,Adam: A Method for Stochastic Optimization — Extended Study 35,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Information Retrieval,10214,2022,"Bai, Y. et al.",ICLR
paper_0821,Batch Normalization: Accelerating Deep Network Training — Extended Study 28,Batch Normalization: Accelerating Deep Network Training. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,6236,2021,"Ioffe, S. et al.",Science
paper_0822,Gradient-Based Learning Applied to Document Recognition — Extended Study 77,Gradient-Based Learning Applied to Document Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,10059,2022,"Devlin, J. et al.",EMNLP
paper_0823,Gradient-Based Learning Applied to Document Recognition — Extended Study 52,Gradient-Based Learning Applied to Document Recognition. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Optimization,3531,2023,"Wei, J. et al.",AAAI
paper_0824,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 25,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,6315,2023,"Kingma, D. et al.",CVPR
paper_0825,Adam: A Method for Stochastic Optimization — Extended Study 95,Adam: A Method for Stochastic Optimization. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Reinforcement Learning,7540,2021,"Ho, J. et al.",SIGMOD
paper_0826,Constitutional AI: Harmlessness from AI Feedback — Extended Study 57,Constitutional AI: Harmlessness from AI Feedback. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Graph ML,8758,2021,"He, K. et al.",ICLR
paper_0827,BERT: Pre-training of Deep Bidirectional Transformers — Extended Study 5,BERT: Pre-training of Deep Bidirectional Transformers. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Computer Vision,9370,2022,"Dao, T. et al.",SIGMOD
paper_0828,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks — Extended Study 98,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,NLP,14592,2021,"Ioffe, S. et al.",SIGMOD
paper_0829,Scaling Laws for Neural Language Models — Extended Study 50,Scaling Laws for Neural Language Models. This extended study presents additional experiments and analysis. We evaluate the approach on larger benchmarks and provide theoretical insights.,Data Systems,7135,2021,"Brown, T. et al.",Science
